State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
NM,Grant,Gold,"Presbyterian Health Plan, Inc.",57173NM0300003,Individual HMO Gold 3 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.3%,,$181.25,$285.44,$299.14,$323.97,$364.79,$509.79,$774.67,$570.88,$647.94,$729.58,$1019.58,$1549.34,$752.13,$829.19,$910.83,$1200.83,$933.38,$1010.44,$1092.08,$1382.08,$1114.63,$1191.69,$1273.33,$1563.33,$466.69,$505.22,$546.04,$691.04,$647.94,$686.47,$727.29,$872.29,$829.19,$867.72,$908.54,$1053.54,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$3,600",Included in Medical,"$7,200",Included in Medical,"$3,600",Included in Medical,$20,$50,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$30,$90,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Gold,"Presbyterian Health Plan, Inc.",57173NM0300004,Individual HMO Gold 4 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.3%,,$182.87,$287.99,$301.81,$326.86,$368.05,$514.34,$781.59,$575.98,$653.72,$736.10,$1028.68,$1563.18,$758.85,$836.59,$918.97,$1211.55,$941.72,$1019.46,$1101.84,$1394.42,$1124.59,$1202.33,$1284.71,$1577.29,$470.86,$509.73,$550.92,$697.21,$653.73,$692.60,$733.79,$880.08,$836.60,$875.47,$916.66,$1062.95,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$10,$30,$150,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$40,$90,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Silver,"Presbyterian Health Plan, Inc.",57173NM0310001,Individual HMO HDHP Silver 1 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.2%,,$155.87,$245.47,$257.25,$278.61,$313.71,$438.41,$666.21,$490.94,$557.22,$627.42,$876.82,$1332.42,$646.81,$713.09,$783.29,$1032.69,$802.68,$868.96,$939.16,$1188.56,$958.55,$1024.83,$1095.03,$1344.43,$401.34,$434.48,$469.58,$594.28,$557.21,$590.35,$625.45,$750.15,$713.08,$746.22,$781.32,$906.02,,"$3,400",Included in Medical,"$6,800",Included in Medical,"$3,400",Included in Medical,"$3,400",Included in Medical,"$6,800",Included in Medical,"$3,400",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,"$1,200",Included in Medical,"$1,200",Included in Medical,"$2,400",Included in Medical,"$1,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
NM,Grant,Silver,"Presbyterian Health Plan, Inc.",57173NM0310002,Individual HMO HDHP Silver 2 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.2%,,$150.83,$237.53,$248.93,$269.59,$303.56,$424.23,$644.65,$475.06,$539.18,$607.12,$848.46,$1289.30,$625.89,$690.01,$757.95,$999.29,$776.72,$840.84,$908.78,$1150.12,$927.55,$991.67,$1059.61,$1300.95,$388.36,$420.42,$454.39,$575.06,$539.19,$571.25,$605.22,$725.89,$690.02,$722.08,$756.05,$876.72,,"$1,400",Included in Medical,"$2,800",Included in Medical,Not Applicable,Not Applicable,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,Not Applicable,Not Applicable,"$5,450",Included in Medical,"$10,900",Included in Medical,Not Applicable,Not Applicable,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,Not Applicable,Not Applicable,"$1,200",Included in Medical,"$2,400",Included in Medical,Not Applicable,Not Applicable,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,Not Applicable,Not Applicable,$500,Included in Medical,"$1,000",Included in Medical,Not Applicable,Not Applicable,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
NM,Grant,Bronze,"Presbyterian Health Plan, Inc.",57173NM0320002,Individual HMO HDHP Bronze 2 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99%,,$126.13,$198.64,$208.17,$225.45,$253.86,$354.77,$539.10,$397.28,$450.90,$507.72,$709.54,$1078.20,$523.41,$577.03,$633.85,$835.67,$649.54,$703.16,$759.98,$961.80,$775.67,$829.29,$886.11,$1087.93,$324.77,$351.58,$379.99,$480.90,$450.90,$477.71,$506.12,$607.03,$577.03,$603.84,$632.25,$733.16,,"$3,250",Included in Medical,"$6,500",Included in Medical,"$3,250",Included in Medical,"$6,550",Included in Medical,"$13,100",Included in Medical,"$6,550",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Silver,"Presbyterian Health Plan, Inc.",57173NM0310003,Individual HMO Silver 3 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.1%,,$147.55,$232.36,$243.51,$263.73,$296.96,$415.00,$630.63,$464.72,$527.46,$593.92,$830.00,$1261.26,$612.27,$675.01,$741.47,$977.55,$759.82,$822.56,$889.02,$1125.10,$907.37,$970.11,$1036.57,$1272.65,$379.91,$411.28,$444.51,$562.55,$527.46,$558.83,$592.06,$710.10,$675.01,$706.38,$739.61,$857.65,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$75,$125,50% Coinsurance after deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$5,450",Included in Medical,"$10,900",Included in Medical,"$5,450",Included in Medical,$10,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$75,$125,50% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,"$1,200",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,No Charge,$5,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,"$1,250",Included in Medical,No Charge,$5,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible
NM,Grant,Silver,"Presbyterian Health Plan, Inc.",57173NM0310004,Individual HMO Silver 4 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.1%,,$143.75,$226.37,$237.24,$256.93,$289.30,$404.30,$614.37,$452.74,$513.86,$578.60,$808.60,$1228.74,$596.49,$657.61,$722.35,$952.35,$740.24,$801.36,$866.10,$1096.10,$883.99,$945.11,$1009.85,$1239.85,$370.12,$400.68,$433.05,$548.05,$513.87,$544.43,$576.80,$691.80,$657.62,$688.18,$720.55,$835.55,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$5,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50,$100,50% Coinsurance after deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$5,450",Included in Medical,"$10,900",Included in Medical,"$5,450",Included in Medical,$5,$45,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50,$100,50% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,"$1,200",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,No Charge,$5,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,"$1,250",Included in Medical,No Charge,$5,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible
NM,Grant,Silver,"Presbyterian Health Plan, Inc.",57173NM0310005,Individual HMO Silver 5 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,99.3%,,$171.96,$270.81,$283.81,$307.37,$346.09,$483.66,$734.97,$541.62,$614.74,$692.18,$967.32,$1469.94,$713.58,$786.70,$864.14,$1139.28,$885.54,$958.66,$1036.10,$1311.24,$1057.50,$1130.62,$1208.06,$1483.20,$442.77,$479.33,$518.05,$655.62,$614.73,$651.29,$690.01,$827.58,$786.69,$823.25,$861.97,$999.54,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$15,$40,$200,$1500 Copay per Stay,50% Coinsurance after deductible,$15,$75,$100,50% Coinsurance after deductible,,$700,Included in Medical,"$1,400",Included in Medical,$700,Included in Medical,"$5,450",Included in Medical,"$10,900",Included in Medical,"$5,450",Included in Medical,No Charge,$20,$50,$1000 Copay per Stay,50% Coinsurance after deductible,$10,$75,$100,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,No Charge,$5,$25,$1000 Copay per Stay,40% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,"$1,250",Included in Medical,No Charge,$5,$25,$1000 Copay per Stay,20% Coinsurance after deductible,No Charge,$5,$10,50% Coinsurance after deductible
NM,Grant,Bronze,"Presbyterian Health Plan, Inc.",57173NM0320001,Individual HMO Bronze 1 w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,98.9%,,$118.44,$186.52,$195.48,$211.71,$238.38,$333.13,$506.23,$373.04,$423.42,$476.76,$666.26,$1012.46,$491.48,$541.86,$595.20,$784.70,$609.92,$660.30,$713.64,$903.14,$728.36,$778.74,$832.08,$1021.58,$304.96,$330.15,$356.82,$451.57,$423.40,$448.59,$475.26,$570.01,$541.84,$567.03,$593.70,$688.45,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Catastrophic,"Presbyterian Health Plan, Inc.",57173NM0340001,Individual Catastrophic HMO w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,https://www.phs.org/tools-resources/member/Pages/forms-and-documents.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00199172.pdf,,,,,,$87.90,$138.43,$145.08,$157.12,$176.92,$247.24,$375.71,$276.86,$314.24,$353.84,$494.48,$751.42,$364.76,$402.14,$441.74,$582.38,$452.66,$490.04,$529.64,$670.28,$540.56,$577.94,$617.54,$758.18,$226.33,$245.02,$264.82,$335.14,$314.23,$332.92,$352.72,$423.04,$402.13,$420.82,$440.62,$510.94,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Bronze,CHRISTUS Health Plan,72034NM0040001,New Mexico Bronze SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$125.50,$197.64,$207.12,$224.32,$252.58,$352.98,$536.39,$395.28,$448.64,$505.16,$705.96,$1072.78,$520.78,$574.14,$630.66,$831.46,$646.28,$699.64,$756.16,$956.96,$771.78,$825.14,$881.66,$1082.46,$323.14,$349.82,$378.08,$478.48,$448.64,$475.32,$503.58,$603.98,$574.14,$600.82,$629.08,$729.48,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,$20,$60 Copay before deductible,$350 Copay before deductible,$600 Copay per Stay before deductible,$600 Copay before deductible,$17,$50 Copay before deductible,$50 Copay before deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Catastrophic,CHRISTUS Health Plan,72034NM0050001,New Mexico Catastrophic S,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$96.61,$152.14,$159.44,$172.68,$194.44,$271.72,$412.91,$304.28,$345.36,$388.88,$543.44,$825.82,$400.89,$441.97,$485.49,$640.05,$497.50,$538.58,$582.10,$736.66,$594.11,$635.19,$678.71,$833.27,$248.75,$269.29,$291.05,$368.33,$345.36,$365.90,$387.66,$464.94,$441.97,$462.51,$484.27,$561.55,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Gold,CHRISTUS Health Plan,72034NM0090001,New Mexico Gold SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$173.75,$273.62,$286.76,$310.56,$349.69,$488.69,$742.62,$547.24,$621.12,$699.38,$977.38,$1485.24,$720.99,$794.87,$873.13,$1151.13,$894.74,$968.62,$1046.88,$1324.88,$1068.49,$1142.37,$1220.63,$1498.63,$447.37,$484.31,$523.44,$662.44,$621.12,$658.06,$697.19,$836.19,$794.87,$831.81,$870.94,$1009.94,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,$3,$35,$75,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Grant,Silver,CHRISTUS Health Plan,72034NM0180001,New Mexico Silver SLD,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-800-678-7347,,,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,http://www.christushealthplan.org/health-insurance-exchange-plan-information,http://www.christushealthplan.org/summaryofbenefitsnewmexico2016,http://www.christushealthplan.org,,,,100%,,$145.02,$228.38,$239.34,$259.21,$291.87,$407.89,$619.82,$456.76,$518.42,$583.74,$815.78,$1239.64,$601.78,$663.44,$728.76,$960.80,$746.80,$808.46,$873.78,$1105.82,$891.82,$953.48,$1018.80,$1250.84,$373.40,$404.23,$436.89,$552.91,$518.42,$549.25,$581.91,$697.93,$663.44,$694.27,$726.93,$842.95,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,$4,$40 Copay before deductible,$40 Copay before deductible,25% Coinsurance after deductible,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$10,$30,$250 Copay before deductible,$250 Copay per Stay before deductible,$250 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,20% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$5,$20,$150 Copay before deductible,$150 Copay per Stay before deductible,$150 Copay before deductible,No Charge,$40 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible
